group-1,07:19:40 08-11-2019,194
group-1,07:19:40 08-11-2019,210
group-1,07:19:40 08-11-2019,210
group-1,07:19:40 08-11-2019,210
group-1,07:19:41 08-11-2019,194
group-1,07:19:41 08-11-2019,194
group-1,07:19:41 08-11-2019,194
group-1,07:19:41 08-11-2019,194
group-1,07:19:44 08-11-2019,194
group-1,07:19:44 08-11-2019,194
group-1,07:19:45 08-11-2019,104
group-1,07:19:45 08-11-2019,104
group-1,07:19:45 08-11-2019,104
group-1,07:19:46 08-11-2019,104
group-1,07:19:46 08-11-2019,104
group-1,07:19:46 08-11-2019,104
group-1,07:19:46 08-11-2019,104
group-1,07:19:46 08-11-2019,104
group-1,07:19:47 08-11-2019,104
group-1,07:19:47 08-11-2019,104
group-1,07:19:47 08-11-2019,104
group-1,07:19:47 08-11-2019,14
group-1,07:19:47 08-11-2019,45
group-1,07:19:48 08-11-2019,315
group-1,07:19:48 08-11-2019,104
group-1,07:19:48 08-11-2019,14
group-1,07:19:49 08-11-2019,104
group-1,07:19:49 08-11-2019,104
group-1,07:19:49 08-11-2019,104
group-1,07:19:49 08-11-2019,104
group-1,07:19:50 08-11-2019,104
group-1,07:19:50 08-11-2019,104
group-1,07:19:50 08-11-2019,104
group-1,07:19:50 08-11-2019,104
group-1,07:19:50 08-11-2019,104
group-1,07:19:51 08-11-2019,104
group-1,07:19:51 08-11-2019,104
group-1,07:19:51 08-11-2019,104
group-1,07:19:51 08-11-2019,104
group-1,07:19:52 08-11-2019,104
group-1,07:19:52 08-11-2019,104
group-1,07:19:52 08-11-2019,45
group-1,07:19:53 08-11-2019,104
group-1,07:19:53 08-11-2019,104
group-1,07:19:53 08-11-2019,104
group-1,07:19:53 08-11-2019,104
group-1,07:19:54 08-11-2019,104
group-1,07:19:54 08-11-2019,104
group-1,07:19:54 08-11-2019,104
group-1,07:19:54 08-11-2019,104
group-1,07:19:54 08-11-2019,104
group-1,07:19:55 08-11-2019,104
group-1,07:19:55 08-11-2019,104
group-1,07:19:55 08-11-2019,104
group-1,07:19:55 08-11-2019,104
group-1,07:19:56 08-11-2019,104
group-1,07:19:56 08-11-2019,104
group-1,07:19:56 08-11-2019,104
group-1,07:19:56 08-11-2019,104
group-1,07:19:56 08-11-2019,104
